error,time,humidity,motor_speed_per_min,break_pad_slide,spm,motor_voltage,slide_voltage,P0004,,P0006,,P0007,,P000A,,P000C,,P000F,,P0016,,P0045,,P0048,,P0049,,P004A,,P004F,
0,5/12/2016 10:10,55,0,0,28,13,3,16434,0,0,0,0,2,0,0,0,0,0,0,0,23.21,397,45,23.32,53,336,66,24.25,48,461,78
0,5/12/2016 10:10,55,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.21,397,45,23.33,53,336,83,24.25,48,461,78
0,5/12/2016 10:11,55,29,21,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.22,398,45,23.33,53,336,83,24.25,48,461,78
0,5/12/2016 10:11,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.22,398,46,23.33,53,336,66,24.25,48,461,78
0,5/12/2016 10:11,55,29,21,28,11,2,20530,0,0,0,0,2,0,0,0,0,0,0,0,23.22,396,46,23.34,53,338,66,24.25,48,461,78
0,5/12/2016 10:11,55,29,21,28,12,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.23,394,46,23.34,53,336,83,24.25,48,461,78
0,5/12/2016 10:11,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.23,396,45,23.34,53,338,66,24.25,48,461,78
0,5/12/2016 10:11,55,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.24,398,46,23.34,53,339,74,24.25,48,461,78
0,5/12/2016 10:12,55,0,0,28,15,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,23.24,396,45,23.34,53,339,83,24.25,48,461,78
0,5/12/2016 10:12,55,29,20,28,13,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.24,396,45,23.34,53,339,83,24.25,48,461,78
0,5/12/2016 10:12,55,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.25,396,46,23.35,53,339,66,24.25,48,461,78
0,5/12/2016 10:12,55,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.25,396,46,23.35,53,339,69,24.25,48,461,78
0,5/12/2016 10:12,55,29,19,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.25,396,46,23.37,53,339,83,24.25,48,461,78
0,5/12/2016 10:13,55,0,0,28,15,2,114,0,0,0,0,2,0,0,0,0,0,0,0,23.27,394,46,23.37,53,341,83,24.25,48,461,78
0,5/12/2016 10:13,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.27,394,46,23.37,53,341,69,24.25,48,461,78
0,5/12/2016 10:13,55,29,18,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.27,392,46,23.38,53,339,76,24.25,48,461,78
0,5/12/2016 10:13,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.28,392,46,23.38,53,338,83,24.25,48,461,78
0,5/12/2016 10:13,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.28,390,46,23.38,53,338,68,24.25,48,461,78
0,5/12/2016 10:13,55,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.29,390,46,23.39,53,338,67,24.25,48,461,78
0,5/12/2016 10:14,55,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.29,388,46,23.39,52,336,83,24.25,48,461,78
0,5/12/2016 10:14,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.29,388,46,23.41,52,334,70,24.25,48,461,78
0,5/12/2016 10:14,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.3,386,46,23.41,52,336,68,24.25,48,461,78
0,5/12/2016 10:14,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.31,386,46,23.41,52,336,68,24.25,48,461,78
0,5/12/2016 10:14,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.31,384,45,23.41,52,336,68,24.25,48,461,78
0,5/12/2016 10:14,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.31,384,46,23.42,52,344,67,24.25,48,461,78
0,5/12/2016 10:15,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.32,384,46,23.42,53,343,68,24.25,48,461,78
0,5/12/2016 10:15,55,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.33,384,46,23.43,53,343,83,24.25,48,461,78
0,5/12/2016 10:15,55,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.33,384,46,23.43,53,343,83,24.25,48,461,78
0,5/12/2016 10:15,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.33,386,46,23.44,53,338,67,24.25,48,461,78
0,5/12/2016 10:15,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.34,384,46,23.44,52,338,74,24.25,48,461,78
0,5/12/2016 10:16,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.34,382,46,23.44,53,336,87,24.25,48,461,78
0,5/12/2016 10:16,55,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.35,380,46,23.45,53,334,86,24.25,48,461,78
0,5/12/2016 10:16,55,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.35,380,46,23.45,53,334,86,24.25,48,461,78
0,5/12/2016 10:16,55,29,20,29,11,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,23.35,380,46,23.46,53,333,83,24.25,48,461,78
0,5/12/2016 10:16,54,29,20,28,13,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.37,382,46,23.46,53,333,83,24.25,48,461,78
0,5/12/2016 10:16,54,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.37,384,46,23.46,53,331,67,24.25,48,461,78
0,5/12/2016 10:17,54,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.38,384,46,23.46,53,329,83,24.25,48,461,78
0,5/12/2016 10:17,54,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.38,386,46,23.47,53,331,83,24.25,48,461,78
0,5/12/2016 10:17,54,29,20,28,12,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,23.39,386,46,23.47,53,327,72,24.25,48,461,78
0,5/12/2016 10:17,54,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.39,386,46,23.47,53,327,67,24.25,48,461,78
0,5/12/2016 10:17,54,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.39,384,46,23.47,53,327,67,24.25,48,461,78
0,5/12/2016 10:18,54,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.41,384,45,23.49,52,327,83,24.25,48,461,78
0,5/12/2016 10:18,54,0,0,28,15,3,20594,0,0,0,0,2,0,0,0,0,0,0,0,23.42,382,46,23.49,52,324,67,24.25,48,461,78
0,5/12/2016 10:18,54,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.43,384,46,23.49,53,329,68,24.25,48,461,78
0,5/12/2016 10:18,54,29,20,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.43,384,46,23.49,53,331,85,24.25,48,461,78
0,5/12/2016 10:18,54,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.43,384,46,23.49,52,329,85,24.25,48,461,78
0,5/12/2016 10:18,54,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.44,384,46,23.5,52,329,67,24.25,48,461,78
0,5/12/2016 10:19,54,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.44,382,46,23.5,52,329,74,24.25,48,461,78
0,5/12/2016 10:19,54,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.45,384,46,23.51,52,334,83,24.25,48,461,78
0,5/12/2016 10:19,54,29,19,28,11,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,23.46,384,46,23.52,52,333,69,24.25,48,461,78
0,5/12/2016 10:19,54,0,0,28,14,3,16498,0,0,0,0,2,0,0,0,0,0,0,0,23.46,386,46,23.52,52,333,83,24.25,48,461,78
0,5/12/2016 10:19,54,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.47,388,46,23.52,52,336,72,24.25,48,461,78
0,5/12/2016 10:20,54,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.47,386,46,23.54,52,334,67,24.25,48,461,78
0,5/12/2016 10:20,54,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.48,388,46,23.54,52,334,81,24.25,48,461,78
0,5/12/2016 10:20,53,29,20,27,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.48,386,46,23.54,52,336,83,24.25,48,461,78
0,5/12/2016 10:20,53,29,20,28,12,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.49,388,46,23.54,52,338,70,24.25,48,461,78
0,5/12/2016 10:20,53,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.5,388,46,23.56,52,338,83,24.25,48,461,78
0,5/12/2016 10:21,53,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.5,390,46,23.56,52,336,83,24.25,48,461,78
0,5/12/2016 10:21,53,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.5,390,46,23.57,52,336,83,24.25,48,461,78
0,5/12/2016 10:21,53,0,0,28,14,2,16434,0,0,0,0,2,0,0,0,0,0,0,0,23.51,390,46,23.57,52,334,83,24.25,48,461,78
0,5/12/2016 10:21,53,29,21,28,12,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.52,388,46,23.57,52,334,83,24.25,48,461,78
0,5/12/2016 10:21,53,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.52,388,46,23.57,52,334,83,24.25,48,461,78
0,5/12/2016 10:21,53,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.52,388,46,23.57,52,334,83,24.25,48,461,78
0,5/12/2016 10:22,53,29,20,28,11,2,20530,0,0,0,0,2,0,0,0,0,0,0,0,23.53,388,46,23.59,52,333,83,24.25,48,461,78
0,5/12/2016 10:22,53,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.53,388,46,23.6,52,333,83,24.25,48,461,78
0,5/12/2016 10:22,53,29,21,29,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.54,388,46,23.61,52,333,73,24.25,48,461,78
0,5/12/2016 10:22,53,29,17,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.56,386,46,23.61,52,333,73,24.25,48,461,78
0,5/12/2016 10:22,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.56,388,46,23.62,52,334,75,24.25,48,461,78
0,5/12/2016 10:22,53,0,0,28,15,3,16498,0,0,0,0,2,0,0,0,0,0,0,0,23.56,389,46,23.62,52,336,83,24.25,48,461,78
0,5/12/2016 10:23,53,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.57,389,46,23.62,52,338,69,24.25,48,461,78
0,5/12/2016 10:23,53,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.57,389,46,23.61,52,341,67,24.25,48,461,78
0,5/12/2016 10:23,53,29,20,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.57,391,46,23.61,52,341,67,24.25,48,461,78
0,5/12/2016 10:23,53,29,20,28,12,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.58,393,46,23.61,52,341,67,24.25,48,461,78
0,5/12/2016 10:23,53,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.58,393,46,23.62,52,334,70,24.25,48,461,78
0,5/12/2016 10:24,53,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.59,391,46,23.62,52,333,67,24.25,48,461,78
0,5/12/2016 10:24,53,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.59,391,46,23.63,52,331,83,24.25,48,461,78
0,5/12/2016 10:24,53,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.59,391,46,23.64,52,331,83,24.25,48,461,78
0,5/12/2016 10:24,53,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.6,389,46,23.65,52,338,67,24.25,48,461,78
0,5/12/2016 10:24,53,0,0,28,15,3,20594,0,0,0,0,2,0,0,0,0,0,0,0,23.6,391,46,23.65,52,336,68,24.25,48,461,78
0,5/12/2016 10:24,53,29,20,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.6,391,46,23.65,52,336,68,24.25,48,461,78
0,5/12/2016 10:25,53,29,21,27,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.6,391,46,23.65,52,336,68,24.25,48,461,78
0,5/12/2016 10:25,53,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.61,389,46,23.66,52,339,73,24.25,48,461,78
0,5/12/2016 10:25,53,29,21,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.62,387,46,23.67,52,341,83,24.25,48,461,78
0,5/12/2016 10:25,53,29,21,28,12,3,16434,0,0,0,0,2,0,0,0,0,0,0,0,23.62,385,46,23.67,52,341,83,24.25,48,461,78
0,5/12/2016 10:25,53,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.63,383,46,23.67,52,344,68,24.25,48,461,78
0,5/12/2016 10:26,53,29,19,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.63,383,46,23.67,52,344,68,24.25,48,461,78
0,5/12/2016 10:26,53,29,19,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.63,381,46,23.68,52,344,84,24.25,48,461,78
0,5/12/2016 10:26,53,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.64,381,46,23.68,52,346,67,24.25,48,461,78
0,5/12/2016 10:26,53,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.64,381,46,23.69,52,343,68,24.25,48,461,78
0,5/12/2016 10:26,53,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.65,381,46,23.69,52,343,68,24.25,48,461,78
0,5/12/2016 10:26,53,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.65,381,46,23.69,52,343,68,24.25,48,461,78
0,5/12/2016 10:27,53,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.65,381,46,23.71,51,343,84,24.25,48,461,78
0,5/12/2016 10:27,53,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.65,381,46,23.72,52,341,83,24.25,48,461,78
0,5/12/2016 10:27,53,29,19,28,11,2,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.66,381,46,23.71,52,339,83,24.25,48,461,78
0,5/12/2016 10:27,53,29,19,28,11,2,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.66,381,46,23.72,51,350,80,24.25,48,461,78
0,5/12/2016 10:27,53,27,16,27,11,0,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.66,381,46,23.72,51,350,80,24.25,48,461,78
0,5/12/2016 10:28,53,27,16,27,11,0,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.67,381,46,23.72,51,350,71,24.25,48,461,78
0,5/12/2016 10:28,53,27,16,27,11,0,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.68,383,46,23.73,51,348,68,24.25,48,461,78
0,5/12/2016 10:28,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.68,383,46,23.74,51,343,84,24.25,48,461,78
1,5/12/2016 10:28,53,29,19,28,11,1,20498,0,0,0,0,3,0,0,0,0,0,0,27,23.68,383,46,23.74,51,343,84,24.25,48,461,78
0,5/12/2016 10:28,53,27,16,27,11,0,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.68,383,46,23.74,51,344,84,24.25,48,461,78
1,5/12/2016 10:28,53,344,27,1,27,11,68,0,0,0,0,16448,0,0,0,0,0,0,59,23.68,383,46,23.75,51,343,84,24.25,48,461,78
0,5/12/2016 10:29,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.69,383,46,23.75,51,343,84,24.25,48,461,78
0,5/12/2016 10:29,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.69,379,46,23.76,52,339,84,24.25,48,461,78
0,5/12/2016 10:29,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.69,381,46,23.76,52,339,84,24.25,48,461,78
0,5/12/2016 10:29,53,29,19,29,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.71,381,46,23.76,52,338,84,24.25,48,461,78
0,5/12/2016 10:29,53,29,19,29,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.71,383,47,23.77,52,338,84,24.25,48,461,78
0,5/12/2016 10:30,53,27,16,27,11,0,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.71,383,46,23.77,52,338,84,24.25,48,461,78
0,5/12/2016 10:30,53,27,16,27,11,0,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.72,383,46,23.78,52,333,84,24.25,48,461,78
0,5/12/2016 10:30,53,27,16,27,11,0,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.72,381,46,23.78,51,336,85,24.25,48,461,78
0,5/12/2016 10:30,53,27,16,27,11,0,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.72,381,47,23.78,52,334,92,24.25,48,461,78
0,5/12/2016 10:30,53,29,19,29,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.73,381,46,23.79,52,331,84,24.25,48,461,78
1,5/12/2016 10:30,53,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,67,23.73,381,46,23.79,52,331,84,24.25,48,461,78
0,5/12/2016 10:31,53,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,0,23.73,381,46,23.8,52,331,91,24.25,48,461,78
1,5/12/2016 10:31,53,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,197,23.74,381,47,23.8,52,331,92,24.25,48,461,78
0,5/12/2016 10:31,53,27,16,27,11,0,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.74,381,47,23.81,51,329,91,24.25,48,461,78
0,5/12/2016 10:31,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.75,381,46,23.81,51,329,84,24.25,48,461,78
0,5/12/2016 10:31,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.75,379,46,23.82,52,331,84,24.25,48,461,78
0,5/12/2016 10:32,53,29,19,27,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.76,379,46,23.82,52,336,84,24.25,48,461,78
0,5/12/2016 10:32,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.76,379,46,23.83,52,336,84,24.25,48,461,78
0,5/12/2016 10:32,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.76,379,46,23.83,52,336,84,24.25,48,461,78
0,5/12/2016 10:32,53,29,19,29,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.77,379,46,23.84,51,333,84,24.25,48,461,78
0,5/12/2016 10:32,53,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.77,379,46,23.84,51,333,84,24.25,48,461,78
0,5/12/2016 10:32,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.77,379,46,23.85,51,334,84,24.25,48,461,78
0,5/12/2016 10:33,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.78,379,46,23.85,51,333,84,24.25,48,461,78
0,5/12/2016 10:33,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.78,377,46,23.87,51,333,84,24.25,48,461,78
0,5/12/2016 10:33,53,27,16,27,11,0,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.79,379,46,23.88,51,333,84,24.25,48,461,78
0,5/12/2016 10:33,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.79,379,46,23.89,51,336,84,24.25,48,461,78
1,5/12/2016 10:33,53,342,29,0,28,11,100,0,0,0,0,16448,0,0,0,0,0,0,108,23.8,379,46,23.89,51,336,84,24.25,48,461,78
0,5/12/2016 10:34,53,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.8,379,46,23.89,51,338,84,24.25,48,461,78
0,5/12/2016 10:34,53,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.81,379,46,23.89,51,339,84,24.25,48,461,78
0,5/12/2016 10:34,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.81,379,46,23.89,51,339,84,24.25,48,461,78
0,5/12/2016 10:34,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.83,381,46,23.9,51,341,84,24.25,48,461,78
0,5/12/2016 10:34,53,29,19,29,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.83,379,46,23.92,51,341,88,24.25,48,461,78
0,5/12/2016 10:34,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.83,379,47,23.92,51,343,88,24.25,48,461,78
0,5/12/2016 10:35,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.84,379,46,23.93,51,341,84,24.25,48,461,78
0,5/12/2016 10:35,53,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.84,381,46,23.93,51,343,85,24.25,48,461,78
0,5/12/2016 10:35,53,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.84,381,47,23.93,51,343,85,24.25,48,461,78
0,5/12/2016 10:35,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.87,381,46,23.95,51,346,84,24.25,48,461,78
0,5/12/2016 10:35,53,29,19,29,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.87,381,46,23.96,51,346,84,24.25,48,461,78
0,5/12/2016 10:36,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.87,383,46,23.96,51,348,84,24.25,48,461,78
0,5/12/2016 10:36,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.87,384,46,23.96,51,348,84,24.25,48,461,78
0,5/12/2016 10:36,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.88,382,46,23.97,51,353,84,24.25,48,461,78
0,5/12/2016 10:36,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.88,382,46,23.97,51,353,84,24.25,48,461,78
0,5/12/2016 10:36,53,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.89,384,46,23.98,51,355,84,24.25,48,461,78
0,5/12/2016 10:36,53,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.89,386,46,24,51,357,84,24.25,48,461,78
0,5/12/2016 10:37,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.9,384,46,24.01,51,358,84,24.25,48,461,78
0,5/12/2016 10:37,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.9,384,46,24.01,51,358,84,24.25,48,461,78
0,5/12/2016 10:37,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.91,380,46,24.02,51,360,84,24.25,48,461,78
0,5/12/2016 10:37,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.92,380,47,24.03,51,358,92,24.25,48,461,78
0,5/12/2016 10:37,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.92,380,46,24.04,51,357,86,24.25,48,461,78
0,5/12/2016 10:38,53,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.92,380,46,24.04,51,357,86,24.25,48,461,78
0,5/12/2016 10:38,53,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.94,380,46,24.04,51,357,86,24.25,48,461,78
0,5/12/2016 10:38,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.94,380,46,24.04,51,357,86,24.25,48,461,78
0,5/12/2016 10:38,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.94,380,46,24.04,51,357,86,24.25,48,461,78
0,5/12/2016 10:38,52,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.94,382,46,24.04,51,357,86,24.25,48,461,78
0,5/12/2016 10:38,52,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.95,380,47,24.07,51,358,90,24.25,48,461,78
0,5/12/2016 10:39,52,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.95,380,47,24.07,51,358,92,24.25,48,461,78
0,5/12/2016 10:39,53,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.96,382,46,24.09,51,360,83,24.25,48,461,78
0,5/12/2016 10:39,52,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,23.96,380,46,24.09,51,360,83,24.25,48,461,78
0,5/12/2016 10:39,52,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.96,378,46,24.1,51,362,83,24.25,48,461,78
0,5/12/2016 10:39,52,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.97,380,46,24.11,51,362,83,24.25,48,461,78
0,5/12/2016 10:39,52,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.97,378,46,24.12,51,362,84,24.25,48,461,78
0,5/12/2016 10:40,52,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.98,378,46,24.12,51,362,84,24.25,48,461,78
0,5/12/2016 10:40,52,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,23.98,374,46,24.13,51,366,84,24.25,48,461,78
0,5/12/2016 10:40,52,0,0,28,14,2,16498,0,0,0,0,2,0,0,0,0,0,0,0,24,374,46,24.15,51,366,85,24.25,48,461,78
0,5/12/2016 10:40,52,29,19,27,12,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,24.01,374,47,24.15,51,362,87,24.25,48,461,78
0,5/12/2016 10:40,52,29,19,28,11,1,20530,0,0,0,0,3,0,0,0,0,0,0,0,24.01,376,47,24.15,51,362,90,24.25,48,461,78
0,5/12/2016 10:41,52,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,24.01,376,46,24.16,51,362,85,24.25,48,461,78
0,5/12/2016 10:41,52,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,24.01,376,46,24.17,51,362,70,24.25,48,461,78
0,5/12/2016 10:41,52,29,19,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,24.02,374,46,24.17,51,360,69,24.25,48,461,78
0,5/12/2016 10:41,52,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,24.03,376,46,24.19,51,362,82,24.25,48,461,78
0,5/12/2016 10:41,52,29,20,28,11,1,16434,0,0,0,0,3,0,0,0,0,0,0,0,24.03,376,46,24.19,50,364,82,24.25,48,461,78
